created_at,twitter_id,screen_name,followers_count,friends_count,favorite_count/like_count,retweet_count,hashtags,mentions,in_reply_to_screen_name,twitter_url,text,is_retweet,is_quote,coordinates,url1,url1_expanded,url2,url2_expanded,media_url
2016-09-27 12:20:44+00:00,780743977079373824,iamgivls,7672,6351,0,0,,joangrande,,http://twitter.com/iamgivls/status/780743977079373824,"RT @joangrande: Hillary, I tweeted that as soon as you said it!! Great minds think alike!! https://t.co/NOscZFURQi",Yes,Yes,,https://t.co/NOscZFURQi,https://twitter.com/hillaryclinton/status/780594447427960833,,,
2016-09-27 12:21:33+00:00,780744181597802496,caldad900,707,1600,0,0,,sweetatertot2,,http://twitter.com/caldad900/status/780744181597802496,RT @sweetatertot2: The debate was basically rigged 4  Hillary's narrative &amp; talking points; ✅race ✅misogyny  ✅Sexism  ✅Taxes returns  ✅Bith…,Yes,No,,,,,,
2016-09-27 12:21:52+00:00,780744262308601856,h2oicemarj,251,217,0,0,,realDonaldTrump,realDonaldTrump,http://twitter.com/h2oicemarj/status/780744262308601856,@realDonaldTrump I've heard less sniffing at an after party in LA,No,No,,,,,,
2016-09-27 12:23:55+00:00,780744780586385408,Reeves_Aden,682,636,0,0,"Debates, NBC4DC",nbcwashington,,http://twitter.com/Reeves_Aden/status/780744780586385408,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0rZZMe5iEF,No,No,,https://t.co/0rZZMe5iEF,https://cards.twitter.com/cards/8x39w/29xz8,,,
2016-09-27 12:24:16+00:00,780744868666703872,hendrencorina,28,167,0,0,debatenight,"JoeBiden, HillaryClinton",,http://twitter.com/hendrencorina/status/780744868666703872,"RT @JoeBiden: Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Z…",Yes,No,,,,,,
2016-09-27 12:24:40+00:00,780744968994512897,Maxs_Books,121557,45488,0,0,Presidential,realDonaldTrump,realDonaldTrump,http://twitter.com/Maxs_Books/status/780744968994512897,@realDonaldTrump it's easy to take the day off and rehearse scripted lines but real leaders meet and face the issues head on!  #Presidential,No,No,,,,,,
2016-09-27 12:25:13+00:00,780745107410608128,aitp_msu,164,47,0,0,"Debate, SHRM","SHRMHRNews, SHRM",,http://twitter.com/aitp_msu/status/780745107410608128,RT @SHRMHRNews: Discussing the #Debate Tonight? Be Careful - Some Get Fired 4 Nasty Political Posts  https://t.co/o8usTMPnOn @SHRM #SHRM vi…,Yes,No,,https://t.co/o8usTMPnOn,http://buff.ly/2d1seLv,,,
2016-09-27 12:26:11+00:00,780745350965497857,EmilyMcEnery,402,354,0,0,debatenight,RyanAbe,,http://twitter.com/EmilyMcEnery/status/780745350965497857,RT @RyanAbe: Donald Trumps hair looks like my dust pan after I sweep up under my refrigerator #debatenight,Yes,No,,,,,,
2016-09-27 12:26:22+00:00,780745393692958720,Redskins_4me,2152,1934,0,0,"DishonestMedia, Debates, VoteTrump",LindaSuhler,,http://twitter.com/Redskins_4me/status/780745393692958720,RT @LindaSuhler: Hillary's check in the mail? Lester Holt: The Third Debater? #DishonestMedia #Debates #VoteTrump  https://t.co/KW2CDRNQFv,Yes,No,,https://t.co/KW2CDRNQFv,http://heat.st/2dfhjZ2,,,
2016-09-27 12:28:02+00:00,780745816474542080,citypuncture,517,778,0,0,debatenight,BettyFckinWhite,,http://twitter.com/citypuncture/status/780745816474542080,"RT @BettyFckinWhite: If you stay in a Trump hotel, refuse to pay. Say that you weren't satisfied. He said that's cool. #debatenight",Yes,No,,,,,,
2016-09-27 12:31:25+00:00,780746668169830400,BubbaBarbie,40,102,0,0,"debatenight, debate2016",nelly2112,,http://twitter.com/BubbaBarbie/status/780746668169830400,RT @nelly2112: A collection of #debatenight poll results #debate2016 https://t.co/muECQdnDFR,Yes,No,,https://t.co/muECQdnDFR,http://www.infowars.com/poll-who-won-the-first-presidential-debate/,,,
2016-09-27 12:31:35+00:00,780746709521620992,trixytruthseekr,4,49,0,0,,realDonaldTrump,realDonaldTrump,http://twitter.com/trixytruthseekr/status/780746709521620992,@realDonaldTrump INVESTIGATGE THE CLINTON FOUNDATION,No,No,,,,,,
2016-09-27 12:33:28+00:00,780747182731300864,realFrankBrino,3232,1969,0,0,,"TeamTrump, realDonaldTrump",,http://twitter.com/realFrankBrino/status/780747182731300864,"RT @TeamTrump: Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed @realDonaldTrump!…",Yes,No,,,,,,
2016-09-27 12:35:56+00:00,780747803962343424,Slahrichi123,219,529,0,0,DebateNight,"Its_Reece, BradySpears",,http://twitter.com/Slahrichi123/status/780747803962343424,RT @Its_Reece: VERY RT @BradySpears This is so important. #DebateNight https://t.co/AYdspmvVir,Yes,No,,,,,,http://pbs.twimg.com/media/CtU8fxKUMAAjUdC.jpg
2016-09-27 12:38:30+00:00,780748450216509441,PachecoSpl,132,71,0,0,debatenight,sinamonnroII,,http://twitter.com/PachecoSpl/status/780748450216509441,RT @sinamonnroII: #debatenight let's focus on who we should really be voting for https://t.co/QPeBYnAKvW,Yes,No,,,,,,http://pbs.twimg.com/media/CtU4cU3WEAA1tcT.jpg
2016-09-27 12:39:12+00:00,780748625307693056,KarlCook666,25289,25652,0,0,"debatenight, DebateWithBernie",BernieSanders,,http://twitter.com/KarlCook666/status/780748625307693056,RT @BernieSanders: It's #debatenight so it's time to #DebateWithBernie. https://t.co/ekSzNFl053,Yes,No,,,,,,http://pbs.twimg.com/media/CtUmRKHWAAASBh3.jpg
2016-09-27 12:40:41+00:00,780748997682089984,KMalacara,102,177,0,0,Debate2016,AnnMacNaughton,,http://twitter.com/KMalacara/status/780748997682089984,"RT @AnnMacNaughton: #Debate2016 ""Ford fact checks Trump: We will be here forever"".  The guy is nutso https://t.co/awAiS5lpan",Yes,No,,https://t.co/awAiS5lpan,http://money.cnn.com/2016/09/15/news/companies/ford-trump-jobs/index.html,,,
2016-09-27 12:41:51+00:00,780749291769860096,FranchyMendez04,2996,529,0,0,debatenight,Hillary_esp,,http://twitter.com/FranchyMendez04/status/780749291769860096,RT @Hillary_esp: Un hombre que puede ser provocado con un tuit no debe tener en sus manos los códigos nucleares. #debatenight,Yes,No,,,,,,
2016-09-27 12:42:14+00:00,780749386422820864,STKnutsen,5025,5436,0,0,"Debates2016, SheCantTellTheTruth",dovorah001,,http://twitter.com/STKnutsen/status/780749386422820864,RT @dovorah001: #Debates2016 The fact Hillary thinks obama created a strong economy makes her unfit to lead! #SheCantTellTheTruth #ridiculo…,Yes,No,,,,,,
2016-09-27 12:42:21+00:00,780749419188719616,Yelmaaz,657,127,0,0,"TrumpWon, TrumpForPresident, Donald_Trump, DonaldTrump, debates",realDonaldTrump,realDonaldTrump,http://twitter.com/Yelmaaz/status/780749419188719616,@realDonaldTrump Trump For President!! ffs this guy tells the truth.. #TrumpWon #TrumpForPresident #Donald_Trump #DonaldTrump #debates,No,No,,,,,,
2016-09-27 12:42:33+00:00,780749467188330496,benjancewicz,4017,851,0,0,debatenight,baratunde,,http://twitter.com/benjancewicz/status/780749467188330496,RT @baratunde: That Trump is even on this stage is a disappointment and embarrassment to the United States. #debatenight,Yes,No,,,,,,
2016-09-27 12:42:41+00:00,780749503368486912,lisaagalvin,552,309,0,0,DebateNight,HillaryClinton,,http://twitter.com/lisaagalvin/status/780749503368486912,RT @HillaryClinton: A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,Yes,No,,,,,,
2016-09-27 12:43:23+00:00,780749679097159680,Krahu,4349,110,0,0,debatenight,,,http://twitter.com/Krahu/status/780749679097159680,I approached last nights debate with complete objectivity - what an entertaining shit show that was lol. #debatenight,No,No,,,,,,
2016-09-27 12:43:35+00:00,780749729764442112,VictoriaPDC_,786,816,0,0,Debates,"ElJuanpaZurita, realDonaldTrump",,http://twitter.com/VictoriaPDC_/status/780749729764442112,RT @ElJuanpaZurita: Tío tío tío estas diciendo puras flipadas @realDonaldTrump no haceis sentido vale vale #Debates,Yes,No,,,,,,
2016-09-27 12:44:28+00:00,780749951081050112,droidlings,539,621,0,0,debatenight,HillaryClinton,,http://twitter.com/droidlings/status/780749951081050112,"RT @HillaryClinton: ""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL",Yes,Yes,,https://t.co/6T8qV2HCbL,https://twitter.com/realDonaldTrump/status/265895292191248385,,,
2016-09-27 12:47:21+00:00,780750677530202112,thomasebell,33,174,0,0,debates,,,http://twitter.com/thomasebell/status/780750677530202112,Debate fact check https://t.co/sB9evpvaEY #debates,No,No,,https://t.co/sB9evpvaEY,http://www.npr.org/2016/09/26/495115346/fact-check-first-presidential-debate?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social,,,
2016-09-27 12:49:05+00:00,780751111359606784,jdblncha,36,812,0,0,,"realDonaldTrump, CNN",,http://twitter.com/jdblncha/status/780751111359606784,"RT @realDonaldTrump: Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",Yes,No,,,,,,
2016-09-27 12:50:43+00:00,780751523282358272,melissamejia273,660,1042,0,0,Debatenight,BlackPplVines,,http://twitter.com/melissamejia273/status/780751523282358272,RT @BlackPplVines: Yall so quick😂😂 #Debatenight https://t.co/M6vWilj7uX,Yes,No,,,,,,http://pbs.twimg.com/media/CtUjRLIVIAAK5VT.jpg
2016-09-27 12:50:45+00:00,780751531599622144,perfectsliders,21292,8056,0,0,debates,thehill,,http://twitter.com/perfectsliders/status/780751531599622144,"RT @thehill: Trump calls out Lester Holt: ‘No, you’re wrong’ https://t.co/jgceDTLuNJ #debates https://t.co/ofIjmJ9Kdh",Yes,No,,https://t.co/jgceDTLuNJ,http://hill.cm/eRdnrR5,,,http://pbs.twimg.com/media/CtVNowVWEAAQ7CL.jpg
2016-09-27 12:52:51+00:00,780752058668449793,LadySpideress,24,42,0,0,DebateNight,HillaryClinton,,http://twitter.com/LadySpideress/status/780752058668449793,RT @HillaryClinton: 43 days left. Let’s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J,Yes,No,,https://t.co/vJShYQPqJb,http://hrc.io/2cRpjzJ,,,http://pbs.twimg.com/media/CtVQ33ZWYAAVuAB.jpg
2016-09-27 12:53:26+00:00,780752207188590592,Defund_DC,5316,4589,0,0,"debatenight, Debates2016",TEN_GOP,,http://twitter.com/Defund_DC/status/780752207188590592,RT @TEN_GOP: I want EVERY African-American to watch this leaked video and realize how arrogant Hillary is. #debatenight #Debates2016 https:…,Yes,No,,,,,,
2016-09-27 12:53:27+00:00,780752209990545408,Damnit_Brad,862,510,0,0,"Debate, GreetingsfromBocaRaton",,,http://twitter.com/Damnit_Brad/status/780752209990545408,"Enough #Debate chatter, let's laugh. #GreetingsfromBocaRaton https://t.co/i3MKV1OCoN",No,No,,,,,,http://pbs.twimg.com/media/CtXJ2n_WgAA7_UX.jpg
2016-09-27 12:54:20+00:00,780752431806152705,toby_dorena,8632,9064,0,0,"PresidentialDebate, LesterHolt, Hillary, DebateNight, TrumpClintonDebate",DrMartyFox,,http://twitter.com/toby_dorena/status/780752431806152705,RT @DrMartyFox: #PresidentialDebate   5 Times #LesterHolt Did His Job &amp; ▶️SHILLED For #Hillary   #DebateNight  #TrumpClintonDebate  https:/…,Yes,No,,,,,,
2016-09-27 12:55:11+00:00,780752646928031744,MICHELL59952525,873,1269,0,0,"debatenight, Debates2016",TEN_GOP,,http://twitter.com/MICHELL59952525/status/780752646928031744,RT @TEN_GOP: Donald Trump releases NEW AD just before #debatenight   Make sure to watch &amp; spread this GREAT video!  #Debates2016 https://t.…,Yes,No,,,,,,
2016-09-27 12:55:17+00:00,780752673377091584,emmanuel_y_to,165,388,0,0,"Trump, debatenight","MariolaPR, AliciaMachado",,http://twitter.com/emmanuel_y_to/status/780752673377091584,"RT @MariolaPR: ""La mujer que #Trump llamó ""Señorita Piggy” tiene nombre: @AliciaMachado."" #debatenight  https://t.co/0nEGNsVf2q",Yes,No,,,,,,http://pbs.twimg.com/media/CtT2WXAUIAAxajJ.jpg
2016-09-27 12:55:45+00:00,780752790054379520,youngdemsGSU,32,91,0,0,,,,http://twitter.com/youngdemsGSU/status/780752790054379520,Are they going to hold Trump to the same standard? 🍵🍵 https://t.co/dfvktikBMg,No,Yes,,https://t.co/dfvktikBMg,https://twitter.com/theintercept/status/780606769773047808,,,
2016-09-27 12:56:08+00:00,780752885994823681,Trumpwillwinhah,100,15,0,0,,realDonaldTrump,,http://twitter.com/Trumpwillwinhah/status/780752885994823681,RT @realDonaldTrump: I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them…,Yes,No,,,,,,
2016-09-27 12:56:33+00:00,780752989405351937,Alejandro_Mata8,73,59,0,0,Debates2016,chochos,,http://twitter.com/Alejandro_Mata8/status/780752989405351937,"RT @chochos: Cuando estás viendo el debate por que te gusta entrarle al mame, pero no entiendes nada por que está en inglés.  #Debates2016…",Yes,No,,,,,,
2016-09-27 12:56:56+00:00,780753089238331393,Greg_Coogan,343,741,0,0,,realDonaldTrump,realDonaldTrump,http://twitter.com/Greg_Coogan/status/780753089238331393,@realDonaldTrump um because she wasn’t president?,No,No,,,,,,
2016-09-27 12:57:07+00:00,780753132070416384,sindorimroads,47,225,0,0,debates,JustinCentric,,http://twitter.com/sindorimroads/status/780753132070416384,RT @JustinCentric: Let me summarize this night for you so far. #debates https://t.co/Clti75SwsD,Yes,No,,,,,,http://pbs.twimg.com/media/CtU0vixUkAA2fa6.jpg
2016-09-27 12:57:23+00:00,780753200706191360,helenmag,7561,7605,0,0,"DonaldTrump, debatenight","amjoyshow, amjoyshow",,http://twitter.com/helenmag/status/780753200706191360,RT @amjoyshow: #DonaldTrump After Presidential Debate: My Mic Was Defective https://t.co/iUhzZbPCK6 via @amjoyshow #debatenight,Yes,No,,https://t.co/iUhzZbPCK6,http://nbcnews.to/2d6esmz,,,
2016-09-27 12:59:50+00:00,780753818732470272,eddiecarl4468,12920,10677,0,0,debatenight,dcexaminer,,http://twitter.com/eddiecarl4468/status/780753818732470272,"RT @dcexaminer: RNC: Donald Trump won ""by being the candidate of true change"" https://t.co/sMFV55ra8o #debatenight https://t.co/TbCDLFrSRh",Yes,No,,https://t.co/sMFV55ra8o,http://washex.am/2d6868m,,,http://pbs.twimg.com/media/CtXLNRRWcAAZ3-I.jpg
2016-09-27 13:00:07+00:00,780753889742258180,ladyhawke5372,157,300,0,0,MAGA,"realDonaldTrump, DRUDGE_REPORT",,http://twitter.com/ladyhawke5372/status/780753889742258180,RT @realDonaldTrump: .@DRUDGE_REPORT's First Presidential Debate Poll: Trump: 80% Clinton: 20% Join the MOVEMENT today &amp; lets #MAGA! https:…,Yes,No,,,,,,
2016-09-27 13:00:56+00:00,780754095900680192,DevonGraham31,355,510,0,0,debate,DBloom451,,http://twitter.com/DevonGraham31/status/780754095900680192,"RT @DBloom451: First rational analysis, I've heard this morning👇Presidential Historian Doug Wead on the Trump-Hillary #debate in 2016 presi…",Yes,No,,,,,,
2016-09-27 13:02:11+00:00,780754408523063296,burncoryburn,714,1273,0,0,debates,,,http://twitter.com/burncoryburn/status/780754408523063296,honestly trump would've looked more presidential if he'd just made fart noises with his mouth every time clinton tried to speak #debates,No,No,,,,,,
2016-09-27 13:04:37+00:00,780755019364724736,KCS90x,183,176,0,0,DebateNight,"RogersBase, BernieSanders",,http://twitter.com/KCS90x/status/780755019364724736,"RT @RogersBase: .@BernieSanders: Phew, glad that's over! Time for the good stuff. #DebateNight https://t.co/OY3soLTOFM",Yes,No,,,,,,http://pbs.twimg.com/media/CtVCXvTUkAAAget.jpg
2016-09-27 13:04:49+00:00,780755071390912513,beeinchicago,117,707,0,0,,realDonaldTrump,realDonaldTrump,http://twitter.com/beeinchicago/status/780755071390912513,@realDonaldTrump  You have no experience so you trash a woman's experience? Coward!,No,No,,,,,,
2016-09-27 13:07:41+00:00,780755793658249216,edtop654,1295,1611,0,0,,realDonaldTrump,,http://twitter.com/edtop654/status/780755793658249216,"RT @realDonaldTrump: Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will b…",Yes,No,,,,,,
2016-09-27 13:10:34+00:00,780756517117104128,LadyRoseTheOne,674,1655,0,0,,HillaryClinton,HillaryClinton,http://twitter.com/LadyRoseTheOne/status/780756517117104128,@HillaryClinton https://t.co/P16stP0srl,No,Yes,,https://t.co/P16stP0srl,https://twitter.com/ineedkicks/status/780592343275671552,,,
2016-09-27 13:10:51+00:00,780756591050104832,LAGraham64,1510,1803,0,0,"Times, Hillary, TrumpWIns",suzydymna,,http://twitter.com/LAGraham64/status/780756591050104832,RT @suzydymna: EVEN CROOKED #Times has Donald Trump winning MASSIVELY. Corrupt Lester Holt's #Hillary surrogacy didn't work. #TrumpWIns #MA…,Yes,Yes,,,,,,
2016-09-27 13:11:38+00:00,780756787263737856,BlancaIslasM,4794,2478,0,0,debatenight,CarlosLoret,,http://twitter.com/BlancaIslasM/status/780756787263737856,RT @CarlosLoret: ¿Quién ganó el primer debate presidencial en Estados Unidos? #debatenight,Yes,No,,,,,,
2016-09-27 13:12:02+00:00,780756889856606208,JoeHNewYork,9042,8382,0,0,Debates2016,"KellyannePolls, USATODAY",,http://twitter.com/JoeHNewYork/status/780756889856606208,"RT @KellyannePolls: Trump Pulled off Presidential - ""showed himself a leader"" via @USATODAY https://t.co/wo2bXZHqVH #Debates2016",Yes,No,,https://t.co/wo2bXZHqVH,http://www.usatoday.com/story/opinion/2016/09/26/trump-clinton-debate-hofstra-1980-reagan-carter-james-robbins-column/91141618/,,,
2016-09-27 13:12:31+00:00,780757007653478401,GeorgiaDaskalos,721,939,0,0,DebateNight,realDonaldTrump,,http://twitter.com/GeorgiaDaskalos/status/780757007653478401,"RT @realDonaldTrump: Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together, we will MAKE AMERICA SAFE &amp; GREAT AGAIN! h…",Yes,No,,,,,,
2016-09-27 13:14:22+00:00,780757476547432448,dewcodered2,103,409,0,0,debate2016,AlonzoBodden,,http://twitter.com/dewcodered2/status/780757476547432448,"RT @AlonzoBodden: I'm watching this debate rerun and Trump is looking at Hillary like ""wow this president shit sounds hard"" #debate2016",Yes,No,,,,,,
2016-09-27 13:14:27+00:00,780757497552441344,wolfmanvt1,849,1205,0,0,,DiamondandSilk,,http://twitter.com/wolfmanvt1/status/780757497552441344,RT @DiamondandSilk: African Americans and Hispanics are living in hell in our inner and Urban cities. 3000 shootings in one year is unaccep…,Yes,No,,,,,,
2016-09-27 13:14:37+00:00,780757539122130945,doccigar,735,1384,0,0,"Debates2016, Winning","scottienhughes, SarahHuckabee, AJDelgado13",,http://twitter.com/doccigar/status/780757539122130945,RT @scottienhughes: Raining post #Debates2016 in a car w @SarahHuckabee &amp; @AJDelgado13 = #Winning https://t.co/FQLS46a4Nu,Yes,No,,,,,,http://pbs.twimg.com/media/CtVyLkVWcAAfIMu.jpg
2016-09-27 13:15:09+00:00,780757670173245441,saxdaddy46,707,1093,0,0,,realDonaldTrump,,http://twitter.com/saxdaddy46/status/780757670173245441,RT @realDonaldTrump: Hillary Clinton failed all over the world.  ❌LIBYA ❌SYRIA ❌IRAN ❌IRAQ ❌ASIA PIVOT ❌RUSSIAN RESET ❌BENGHAZI #DebateNigh…,Yes,No,,,,,,
2016-09-27 13:15:40+00:00,780757801467510784,Aye__OGKEV,217,149,0,0,DebateNight,HillaryClinton,,http://twitter.com/Aye__OGKEV/status/780757801467510784,RT @HillaryClinton: #DebateNight https://t.co/x4oTfkIlHS,Yes,No,,,,,,http://pbs.twimg.com/media/CtVLlLdXEAA101t.jpg
2016-09-27 13:18:22+00:00,780758480307093504,christine_cary,550,896,0,0,,"N1ckFlynn, realDonaldTrump",,http://twitter.com/christine_cary/status/780758480307093504,RT @N1ckFlynn: I think my favorite moment was when @realDonaldTrump tried to brag about his temperament and the audience laughed in his fac…,Yes,No,,,,,,
2016-09-27 13:19:27+00:00,780758756007084032,CampfireCountry,41,160,0,0,debatenight,BettyFckinWhite,,http://twitter.com/CampfireCountry/status/780758756007084032,"RT @BettyFckinWhite: If you stay in a Trump hotel, refuse to pay. Say that you weren't satisfied. He said that's cool. #debatenight",Yes,No,,,,,,
2016-09-27 13:19:52+00:00,780758859480641537,casinodavila,103,267,0,0,,realDonaldTrump,,http://twitter.com/casinodavila/status/780758859480641537,RT @realDonaldTrump: I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them…,Yes,No,,,,,,
2016-09-27 13:22:03+00:00,780759409018408960,TCastilonia,1937,4405,0,0,,HillaryClinton,HillaryClinton,http://twitter.com/TCastilonia/status/780759409018408960,"@HillaryClinton I was so proud of HILLARY,so prepared,so discipline,very presidential 🤗😍👱💪",No,No,,,,,,
2016-09-27 13:22:16+00:00,780759464089571328,aderhag9,266,248,0,0,debate,TheBriefing2016,,http://twitter.com/aderhag9/status/780759464089571328,"RT @TheBriefing2016: In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",Yes,No,,,,,,http://pbs.twimg.com/media/CtUtCJdW8AAWfc2.jpg
2016-09-27 13:22:21+00:00,780759482930384897,MaryMoonju,2450,2375,0,0,"Debates2016, Election2016",,,http://twitter.com/MaryMoonju/status/780759482930384897,BBC News - US election: Where Clinton and Trump stand on key issues https://t.co/eblwzfvf1x  #Debates2016  #Election2016,No,No,,https://t.co/eblwzfvf1x,http://www.bbc.com/news/election-us-2016-37468751,,,
2016-09-27 13:23:27+00:00,780759763047030784,Jedi0101,1587,1870,0,0,,Conservative_VW,,http://twitter.com/Jedi0101/status/780759763047030784,RT @Conservative_VW: L👀k at that lumpy thing on Hillary's back that looks like an ear bud transmitter🤔🤔  Hillary had an Ear Bud - how come?…,Yes,No,,,,,,
2016-09-27 13:24:10+00:00,780759939652448256,grey_zoe,721,711,0,0,DebateNight,topWave_,,http://twitter.com/grey_zoe/status/780759939652448256,RT @topWave_: Hillary Clinton stood up to the big bully. Something none of the other 16 republicans were able to do 😏 #DebateNight https://…,Yes,No,,,,,,
2016-09-27 13:24:40+00:00,780760068014866432,hgrimeyyy,94,217,0,0,debatenight,zellieimani,,http://twitter.com/hgrimeyyy/status/780760068014866432,RT @zellieimani: How do you improve race relations? Trump: Stop and frisk. #debatenight https://t.co/tuoSYnYAoh,Yes,No,,,,,,http://pbs.twimg.com/media/CtUysBgWIAMM4Zk.jpg
2016-09-27 13:28:22+00:00,780760999716454401,dirty34cuban,39,70,0,0,,HillaryClinton,HillaryClinton,http://twitter.com/dirty34cuban/status/780760999716454401,@HillaryClinton Nope to Wall Street Lackey!!,No,No,,,,,,
2016-09-27 13:28:27+00:00,780761019421450240,gabriel5105,2755,252,0,0,DebateNight,HillaryClinton,,http://twitter.com/gabriel5105/status/780761019421450240,"RT @HillaryClinton: We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf",Yes,No,,https://t.co/XPTvh4Dovf,http://www.snappytv.com/tc/2886661,,,
2016-09-27 13:28:37+00:00,780761062425686016,__jeanae,631,340,0,0,"debates, debatenight, debates2016",DCHomos,,http://twitter.com/__jeanae/status/780761062425686016,"RT @DCHomos: In case you missed tonight's debate, here's a recap:  #debates #debatenight #debates2016  https://t.co/UHrNM20Va3",Yes,No,,https://t.co/UHrNM20Va3,https://amp.twimg.com/v/1871c204-8521-4c9b-a49e-3d191e7a47e4,,,
2016-09-27 13:29:29+00:00,780761278155460608,GunwildPrime,312,196,0,0,"debatenight, TrumpWon",,,http://twitter.com/GunwildPrime/status/780761278155460608,"After a #debatenight where he set himself up to be fact-checked all day, Trump paid to boost the #TrumpWon hashtag, right? It'll backfire.",No,No,,,,,,
2016-09-27 13:33:45+00:00,780762353566519299,NerosFashion,9,85,0,0,DebateNight,HillaryClinton,,http://twitter.com/NerosFashion/status/780762353566519299,"RT @HillaryClinton: Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""  Her name is Alicia Machado. #DebateNight https://t.co/0w…",Yes,No,,,,,,
2016-09-27 13:33:58+00:00,780762406242975744,Roman_BradySr,438,859,0,0,,realDonaldTrump,realDonaldTrump,http://twitter.com/Roman_BradySr/status/780762406242975744,@realDonaldTrump so the only thing you can talk about is a woman's weight?!,No,No,,,,,,
2016-09-27 13:35:47+00:00,780762865200406528,anttijkangas,16,112,0,0,debatenight,"AnniSinnemaki, c0nvey",,http://twitter.com/anttijkangas/status/780762865200406528,A sniffling Donald Trump couldn't take Hillary Clinton's cool on #debatenight https://t.co/CCrMgZanjH ... by @AnniSinnemaki via @c0nvey,No,No,,https://t.co/CCrMgZanjH,http://ln.is/DevD5,,,
2016-09-27 13:36:15+00:00,780762981181161473,immrigank,1589,1177,0,0,"TrumpWon, debatenight, iRegistered","realDonaldTrump, HillaryClinton",,http://twitter.com/immrigank/status/780762981181161473,#TrumpWon What a Joke @realDonaldTrump was like this yesterday against @HillaryClinton #debatenight #iRegistered https://t.co/wAJkE8CtDM,No,No,,https://t.co/wAJkE8CtDM,https://youtu.be/HLwxl_IO5dc,,,
2016-09-27 13:36:31+00:00,780763049988878336,JChamberlin68,2464,4979,0,0,"Debates2016, MAGA, AmericaFirst, TrumpWins","DanScavino, realDonaldTrump",,http://twitter.com/JChamberlin68/status/780763049988878336,"RT @DanScavino: Off to FLORIDA in a few hours with our #Debates2016 winner, @realDonaldTrump. #MAGA #AmericaFirst #TrumpWins https://t.co/S…",Yes,No,,,,,,
2016-09-27 13:37:17+00:00,780763241269952515,kayla_laylaaa,267,236,0,0,,realDonaldTrump,,http://twitter.com/kayla_laylaaa/status/780763241269952515,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Yes,No,,,,,,
2016-09-27 13:37:30+00:00,780763296026669056,tami_sublette15,66,226,0,0,ShitShow,"realDonaldTrump, politicalwire, CNN",realDonaldTrump,http://twitter.com/tami_sublette15/status/780763296026669056,"@realDonaldTrump @politicalwire @CNN Whatever you say, Tax Evader Donald. Think of the ratings your impeachment trial could get. #ShitShow",No,No,,,,,,
2016-09-27 13:38:10+00:00,780763463123599361,AvgAmerican83,75,88,0,0,"debates, CrookedHillary",realDonaldTrump,,http://twitter.com/AvgAmerican83/status/780763463123599361,"It was refreshing to hear real, unrehearsed, human responses from @realDonaldTrump at the #debates. #CrookedHillary was totally coached...",No,No,,,,,,
2016-09-27 13:39:50+00:00,780763885351542784,MonnieJ62,710,946,0,0,"Reagan, JimmyCarter, debate, press",chuckwoolery,,http://twitter.com/MonnieJ62/status/780763885351542784,"RT @chuckwoolery: When #Reagan crushed #JimmyCarter in 1970 #debate, the #press propped Carter up and said he had won. It didn't matter. Th…",Yes,No,,,,,,
2016-09-27 13:40:22+00:00,780764016259964929,desi_sarate,450,359,0,0,debatenight,TheDemocrats,,http://twitter.com/desi_sarate/status/780764016259964929,RT @TheDemocrats: Donald doesn't respect women. Not one bit. #debatenight https://t.co/p6OwRqdCLl,Yes,No,,,,,,http://pbs.twimg.com/amplify_video_thumb/780569575649898497/img/8j8MEcmHwAq7PePV.jpg
2016-09-27 13:41:25+00:00,780764283659444224,prepronaldo,319,209,0,0,"Debates, debatenight",mic,,http://twitter.com/prepronaldo/status/780764283659444224,RT @mic: Here’s what it is like to be interrupted 28 times during a debate: #Debates #debatenight https://t.co/Br6c8UBMTb,Yes,No,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/780616266470096896/pu/img/V8UoJ8wz65FKm_VW.jpg
2016-09-27 13:41:55+00:00,780764409324904448,wrightrl1977,44,158,0,0,TrumpWon,realDonaldTrump,,http://twitter.com/wrightrl1977/status/780764409324904448,RT @realDonaldTrump: The #1 trend on Twitter right now is #TrumpWon - thank you!,Yes,No,,,,,,
